time,.accel_opening,.max_velocity,.steer_angle,.vehicle_velocity,.direction_switch,.light_signal,.left_winker,.right_winker,.hone_signal
2019/04/05/16:38:50.656650,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.666736,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.676649,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.686499,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.696517,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.706550,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.716748,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.726753,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.736717,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:50.746661,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:50.756601,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.767676,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.777151,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/16:38:50.786562,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.796591,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.806522,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.817521,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.826846,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.836537,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:50.846655,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:50.856734,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.866717,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:50.876752,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:50.886696,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:50.896749,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.906759,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.916737,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:50.926686,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:50.936788,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.946722,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.956701,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:50.966755,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:50.976559,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:50.986699,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:50.996716,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.006640,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.016729,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.026752,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.036733,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.046735,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.056737,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.066752,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.076707,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.086677,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.096656,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.106801,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.116756,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.126694,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.136825,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.146657,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.156729,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.166639,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.176719,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.186691,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.196689,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.206713,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.216630,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.226795,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.236811,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.246699,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.256761,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.266654,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.276552,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.286683,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.296692,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.306760,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.316671,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.326598,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.336475,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.346679,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.356675,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.366731,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.376607,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.386683,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.396688,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.406686,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.416710,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.426675,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.436703,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.446726,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.456730,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.466700,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.476720,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.486629,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.496659,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.506634,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.516596,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.526724,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.536617,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.546706,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.556709,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.566713,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.576738,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.586630,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.596623,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.606735,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.616700,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.626681,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.636625,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.646777,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.656752,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.666699,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.676701,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.686628,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.696497,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.706629,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.716725,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.726680,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.736680,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.746762,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.756689,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.766690,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.776662,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.786688,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.796638,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.806700,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.816676,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.826703,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.836670,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.846762,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.856673,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.866693,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.876522,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.886698,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.896700,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.906756,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.916673,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.926752,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.936673,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:51.946762,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:51.956739,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.966633,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:51.976725,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.986688,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:51.996686,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.006664,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.016635,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.026748,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.036678,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.046654,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.056508,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.066732,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.076693,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.086627,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.096671,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.106671,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.116693,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.126675,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.136675,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.146637,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.156662,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.166671,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.176615,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.186666,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.196667,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.206623,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.216877,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.226625,0,2.07999992371,-2.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.236481,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.246720,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.256461,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.266495,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.276535,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.286643,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.296598,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.306503,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.316531,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.326557,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.336586,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.346678,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.356734,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.366670,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.376672,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.386665,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.396657,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.406676,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.416506,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.426723,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.436675,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.446678,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.456717,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.466697,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.476614,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.486754,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.496640,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.506676,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.516723,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.526698,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.536739,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.546649,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.556751,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.566755,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.576615,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.586675,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.596562,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.606640,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.616728,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.626707,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.636684,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.646800,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.656654,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.666745,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.676685,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.686626,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.696705,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.706613,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.716706,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.726701,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.736605,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.746685,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.756728,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.766652,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.776563,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.786630,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.796689,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.806757,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.816644,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.826737,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:52.836722,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.846685,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.856746,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.866726,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.876688,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.886739,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.896683,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.906749,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:52.916712,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.926638,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.936731,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.946623,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.956719,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.966778,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:52.976629,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.986742,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:52.996669,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.006639,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.016679,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.026682,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.036737,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.046758,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.056678,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.066761,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.076678,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.086745,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.096661,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.106680,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.116681,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.126760,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.136581,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.146503,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.156588,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.166594,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.176618,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.186616,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.196639,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.206764,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.216768,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.226764,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.236694,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.246683,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.256734,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.266732,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.276695,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.286765,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.296611,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.306694,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.316650,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.326492,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.336655,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.346636,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.356553,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.366685,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.376689,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.386701,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.396784,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.406750,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.416740,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.426753,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.436753,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.446696,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.456656,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.466752,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.476632,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.486640,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.496608,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.506564,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.516725,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.526727,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.536662,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.546753,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.556749,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.566749,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.576784,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.586623,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.596774,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.606759,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.616686,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.626761,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.636753,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.646716,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/16:38:53.656765,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/16:38:53.666749,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.676664,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/16:38:53.686585,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/16:38:53.696678,0,2.07999992371,-0.2,0.0,1,0,0,0,0
